;PC Software:StarLab Version 3.72 Build 3
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:20/01/2023 at 09:54:00
;File Version:5
;Time Resolution:1 microseconds
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:Vega Pyroelectric PE9-ES-C (s/n:835971)  VG2.54 (s/n:547613)
;Channel B:Vega Pyroelectric PE9 (s/n:574745)  VG2.54 (s/n:833869)

;Channel A:Details
;Name:PE9-ES-C
;Graph Color:RGB(14,104,168)
;Units:J
;Settings:Measuring:Energy
;Settings:Wavelength:196
;Settings:Range:20.0uJ
;Settings:Diffuser:N/A
;Settings:Pulse Width:1.0us
;Settings:Threshold:Min

;Channel B:Details
;Name:PE9
;Graph Color:RGB(245,86,16)
;Units:J
;Settings:Measuring:Energy
;Settings:Wavelength:196
;Settings:Range:200uJ
;Settings:Diffuser:N/A
;Settings:Pulse Width:30uS
;Settings:Threshold:N/A

;Channel A:Statistics
;Min:7.410uJ             
;Max:12.11uJ             
;Average:10.08uJ             
;Std.Dev.:755.4nJ             
;Overrange:0                   
;Total Pulses:4050                

;Channel B:Statistics
;Min:45.60uJ             
;Max:66.70uJ             
;Average:57.43uJ             
;Std.Dev.:3.683uJ             
;Overrange:0                   
;Total Pulses:4050                
;--------------------


;First Pulse Arrived : 20/01/2023 at 09:54:03
  Timestamp   	  Channel A  	  Channel B  	
        47.761	  1.115e-05 	  6.010e-05 	
        47.781	  1.049e-05 	  6.100e-05 	
        47.800	  1.035e-05 	  6.050e-05 	
        47.821	  9.220e-06 	  5.500e-05 	
        47.841	  1.011e-05 	  5.700e-05 	
        47.861	  1.048e-05 	  5.840e-05 	
        47.881	  1.029e-05 	  5.890e-05 	
        47.900	  1.067e-05 	  6.030e-05 	
        47.920	  1.035e-05 	  5.930e-05 	
        47.941	  1.090e-05 	             	
        47.943	             	  6.090e-05 	
        47.960	  1.036e-05 	  6.080e-05 	
        47.981	  1.054e-05 	  6.040e-05 	
        47.999	  9.150e-06 	  5.440e-05 	
        48.020	  1.013e-05 	  5.640e-05 	
        48.040	  9.530e-06 	  5.440e-05 	
        48.060	  1.167e-05 	  6.220e-05 	
        48.080	  1.077e-05 	  6.190e-05 	
        48.099	  9.740e-06 	  5.700e-05 	
        48.121	  9.650e-06 	  5.440e-05 	
        48.140	             	  5.860e-05 	
        48.143	  1.074e-05 	             	
        48.160	  1.106e-05 	  6.080e-05 	
        48.180	  9.850e-06 	  5.570e-05 	
        48.200	  1.053e-05 	  5.790e-05 	
        48.219	  9.770e-06 	  5.520e-05 	
        48.239	             	  5.440e-05 	
        48.240	  9.490e-06 	             	
        48.260	  1.039e-05 	  5.780e-05 	
        48.279	  9.280e-06 	  5.460e-05 	
        49.543	  1.011e-05 	  5.650e-05 	
        49.559	  1.024e-05 	  5.720e-05 	
        49.581	  1.074e-05 	  5.920e-05 	
        49.599	  9.970e-06 	  5.790e-05 	
        49.620	  1.006e-05 	  5.730e-05 	
        49.641	  1.135e-05 	  6.080e-05 	
        49.659	  1.053e-05 	  5.830e-05 	
        49.680	  9.960e-06 	  5.760e-05 	
        49.699	  1.048e-05 	  5.780e-05 	
        49.720	  1.060e-05 	  6.020e-05 	
        49.741	  9.910e-06 	  5.750e-05 	
        49.761	  9.930e-06 	  5.660e-05 	
        49.781	  1.024e-05 	  5.820e-05 	
        49.799	  9.680e-06 	  5.510e-05 	
        49.819	  1.006e-05 	  5.610e-05 	
        49.841	  1.034e-05 	  5.670e-05 	
        49.860	  1.095e-05 	  6.030e-05 	
        49.881	  9.770e-06 	  5.810e-05 	
        49.900	  9.340e-06 	  5.440e-05 	
        49.919	  1.050e-05 	  5.810e-05 	
        49.940	  1.123e-05 	  6.190e-05 	
        49.960	  9.470e-06 	  5.680e-05 	
        49.980	  1.028e-05 	  5.860e-05 	
        50.000	  1.106e-05 	  6.110e-05 	
        50.020	  9.580e-06 	  5.660e-05 	
        50.040	  1.068e-05 	  5.900e-05 	
        50.059	  1.000e-05 	  5.640e-05 	
        50.080	  9.440e-06 	  5.350e-05 	
        50.100	  9.990e-06 	  5.540e-05 	
        50.119	  9.670e-06 	  5.340e-05 	
        50.140	  9.420e-06 	  5.320e-05 	
        50.160	  9.530e-06 	  5.350e-05 	
        50.180	  8.280e-06 	  5.090e-05 	
        50.199	  9.960e-06 	  5.470e-05 	
        50.220	  1.021e-05 	             	
        50.223	             	  5.830e-05 	
        50.240	  1.076e-05 	  5.950e-05 	
        50.259	  9.250e-06 	  5.350e-05 	
        50.281	  1.043e-05 	  5.700e-05 	
        50.299	  1.106e-05 	  6.070e-05 	
        50.321	  9.640e-06 	  5.740e-05 	
        50.341	  1.084e-05 	  6.020e-05 	
        50.359	  1.032e-05 	  5.900e-05 	
        50.379	  1.113e-05 	  6.160e-05 	
        50.400	  1.045e-05 	  6.050e-05 	
        50.419	             	  5.590e-05 	
        50.423	  9.790e-06 	             	
        50.441	  9.470e-06 	  5.400e-05 	
        50.460	  1.013e-05 	  5.610e-05 	
        50.481	  9.620e-06 	  5.480e-05 	
        50.499	  1.024e-05 	  5.660e-05 	
        50.520	  1.081e-05 	  5.930e-05 	
        51.782	  1.108e-05 	  6.240e-05 	
        51.800	  1.098e-05 	  6.130e-05 	
        51.818	  9.600e-06 	             	
        51.819	             	  5.740e-05 	
        51.839	  9.900e-06 	  5.640e-05 	
        51.861	  1.068e-05 	  5.880e-05 	
        51.880	  1.024e-05 	  5.830e-05 	
        51.899	  1.013e-05 	  5.760e-05 	
        51.918	  1.007e-05 	             	
        51.920	             	  5.650e-05 	
        51.941	  1.023e-05 	  5.710e-05 	
        51.961	  1.075e-05 	  5.940e-05 	
        51.981	  9.950e-06 	  5.700e-05 	
        51.999	  1.094e-05 	  6.070e-05 	
        52.018	  1.131e-05 	             	
        52.020	             	  6.260e-05 	
        52.041	  1.002e-05 	  5.810e-05 	
        52.061	  1.014e-05 	  5.650e-05 	
        52.080	  1.090e-05 	  5.990e-05 	
        52.098	  1.025e-05 	             	
        52.100	             	  5.750e-05 	
        52.118	  1.149e-05 	             	
        52.120	             	  6.170e-05 	
        52.141	  1.002e-05 	  5.700e-05 	
        52.160	  1.047e-05 	  5.750e-05 	
        52.181	  1.004e-05 	  5.700e-05 	
        52.200	  1.048e-05 	  5.820e-05 	
        52.218	  9.260e-06 	             	
        52.220	             	  5.300e-05 	
        52.240	  1.152e-05 	  6.080e-05 	
        52.261	  1.032e-05 	  5.880e-05 	
        52.281	  1.096e-05 	  6.020e-05 	
        52.299	  9.150e-06 	  5.460e-05 	
        52.317	  9.680e-06 	             	
        52.319	             	  5.510e-05 	
        52.341	  1.109e-05 	  5.970e-05 	
        52.360	  1.018e-05 	  5.680e-05 	
        52.381	  1.130e-05 	  6.100e-05 	
        52.399	  1.153e-05 	  6.330e-05 	
        52.419	  9.810e-06 	  5.700e-05 	
        52.440	  1.134e-05 	  6.070e-05 	
        52.461	  1.118e-05 	  6.200e-05 	
        52.481	  1.064e-05 	             	
        52.482	             	  6.100e-05 	
        52.500	  1.028e-05 	  5.860e-05 	
        52.518	  1.069e-05 	             	
        52.520	             	  5.950e-05 	
        52.540	  1.084e-05 	  6.070e-05 	
        52.558	  1.084e-05 	             	
        52.559	             	  6.040e-05 	
        52.580	  1.057e-05 	  5.930e-05 	
        52.598	  1.097e-05 	             	
        52.599	             	  6.060e-05 	
        52.618	  1.026e-05 	             	
        52.619	             	  5.720e-05 	
        52.640	  1.117e-05 	  6.040e-05 	
        52.658	  1.118e-05 	             	
        52.661	             	  6.130e-05 	
        52.681	  1.085e-05 	  6.000e-05 	
        52.699	  1.080e-05 	  6.050e-05 	
        52.718	  1.074e-05 	             	
        52.720	             	  5.990e-05 	
        52.741	  1.140e-05 	  6.230e-05 	
        52.759	  1.098e-05 	  6.180e-05 	
        54.023	  1.060e-05 	  6.120e-05 	
        54.039	  1.048e-05 	  6.020e-05 	
        54.057	  1.018e-05 	             	
        54.060	             	  5.850e-05 	
        54.078	             	  5.830e-05 	
        54.079	  1.027e-05 	             	
        54.098	  1.046e-05 	             	
        54.099	             	  5.990e-05 	
        54.118	  1.046e-05 	             	
        54.120	             	  5.930e-05 	
        54.140	  1.091e-05 	  6.170e-05 	
        54.158	  1.060e-05 	             	
        54.161	             	  6.140e-05 	
        54.181	  1.048e-05 	  6.070e-05 	
        54.198	  1.145e-05 	             	
        54.199	             	  6.420e-05 	
        54.218	  1.074e-05 	             	
        54.220	             	  6.080e-05 	
        54.239	  1.040e-05 	  5.930e-05 	
        54.258	  1.039e-05 	             	
        54.261	             	  5.910e-05 	
        54.280	  1.067e-05 	  5.930e-05 	
        54.298	  1.096e-05 	             	
        54.300	             	  6.120e-05 	
        54.318	  1.139e-05 	             	
        54.321	             	  6.350e-05 	
        54.340	  1.158e-05 	  6.510e-05 	
        54.358	  1.007e-05 	  5.920e-05 	
        54.381	  1.048e-05 	  5.930e-05 	
        54.398	  1.054e-05 	             	
        54.400	             	  6.050e-05 	
        54.417	  1.038e-05 	             	
        54.419	             	  5.830e-05 	
        54.440	  1.043e-05 	  5.980e-05 	
        54.459	  1.076e-05 	             	
        54.461	             	  6.050e-05 	
        54.479	  1.161e-05 	  6.370e-05 	
        54.498	  1.064e-05 	             	
        54.499	             	  6.200e-05 	
        54.517	  1.063e-05 	             	
        54.519	             	  6.180e-05 	
        54.539	  1.115e-05 	  6.350e-05 	
        54.559	  1.061e-05 	  6.050e-05 	
        54.581	  1.021e-05 	  5.800e-05 	
        54.598	  1.080e-05 	  6.070e-05 	
        54.617	  1.055e-05 	             	
        54.619	             	  6.080e-05 	
        54.640	  1.074e-05 	  6.020e-05 	
        54.659	  1.012e-05 	  5.860e-05 	
        54.681	  1.125e-05 	  6.300e-05 	
        54.698	  1.089e-05 	             	
        54.700	             	  6.190e-05 	
        54.718	  1.109e-05 	             	
        54.721	             	  6.360e-05 	
        54.739	  1.083e-05 	             	
        54.741	             	  6.170e-05 	
        54.758	  1.000e-05 	             	
        54.760	             	  5.790e-05 	
        54.778	  1.018e-05 	  5.690e-05 	
        54.798	  1.018e-05 	             	
        54.799	             	  5.810e-05 	
        54.819	  9.910e-06 	             	
        54.821	             	  5.640e-05 	
        54.839	  9.330e-06 	  5.530e-05 	
        54.857	  1.076e-05 	             	
        54.859	             	  6.020e-05 	
        54.880	  1.145e-05 	  6.390e-05 	
        54.898	  1.119e-05 	             	
        54.899	             	  6.480e-05 	
        54.918	  1.043e-05 	             	
        54.921	             	  6.200e-05 	
        54.938	             	  5.810e-05 	
        54.941	  1.007e-05 	             	
        54.958	  1.081e-05 	  6.170e-05 	
        54.979	  1.045e-05 	  6.110e-05 	
        54.998	  1.119e-05 	             	
        54.999	             	  6.310e-05 	
        56.263	  9.720e-06 	  5.750e-05 	
        56.279	  9.270e-06 	  5.380e-05 	
        56.298	  1.045e-05 	             	
        56.300	             	  5.640e-05 	
        56.318	  1.012e-05 	             	
        56.321	             	  5.820e-05 	
        56.339	             	  5.770e-05 	
        56.341	  1.020e-05 	             	
        56.359	  1.094e-05 	             	
        56.361	             	  6.130e-05 	
        56.380	  9.370e-06 	  5.620e-05 	
        56.397	  1.060e-05 	             	
        56.399	             	  5.840e-05 	
        56.419	  1.067e-05 	             	
        56.420	             	  5.950e-05 	
        56.441	  1.045e-05 	  5.850e-05 	
        56.459	  1.080e-05 	             	
        56.460	             	  6.040e-05 	
        56.480	  1.049e-05 	  5.960e-05 	
        56.498	  1.123e-05 	             	
        56.499	             	  6.200e-05 	
        56.518	  1.013e-05 	             	
        56.520	             	  5.950e-05 	
        56.539	  9.770e-06 	  5.570e-05 	
        56.559	  1.124e-05 	             	
        56.561	             	  6.100e-05 	
        56.580	  1.017e-05 	  5.910e-05 	
        56.598	  1.162e-05 	             	
        56.599	             	  6.310e-05 	
        56.618	  1.066e-05 	             	
        56.621	             	  6.170e-05 	
        56.641	  1.103e-05 	  6.200e-05 	
        56.657	  1.098e-05 	             	
        56.660	             	  6.200e-05 	
        56.681	  1.111e-05 	  6.110e-05 	
        56.698	  1.033e-05 	             	
        56.700	             	  6.010e-05 	
        56.717	  1.025e-05 	             	
        56.719	             	  5.980e-05 	
        56.738	             	  6.200e-05 	
        56.741	  1.116e-05 	             	
        56.759	  1.092e-05 	             	
        56.760	             	  6.260e-05 	
        56.778	             	  6.010e-05 	
        56.780	  1.071e-05 	             	
        56.798	  1.156e-05 	             	
        56.800	             	  6.350e-05 	
        56.818	  1.004e-05 	  5.860e-05 	
        56.840	  1.111e-05 	  6.180e-05 	
        56.859	  1.004e-05 	             	
        56.861	             	  5.820e-05 	
        56.880	  1.130e-05 	  6.200e-05 	
        56.898	  1.076e-05 	             	
        56.899	             	  6.080e-05 	
        56.919	  1.089e-05 	             	
        56.921	             	  6.030e-05 	
        56.937	             	  6.200e-05 	
        56.939	  1.118e-05 	             	
        56.959	  1.097e-05 	             	
        56.961	             	  6.170e-05 	
        56.980	  1.117e-05 	  6.220e-05 	
        56.998	  1.170e-05 	             	
        57.000	             	  6.420e-05 	
        57.019	  1.145e-05 	             	
        57.023	             	  6.420e-05 	
        57.039	  1.133e-05 	  6.400e-05 	
        57.057	  1.017e-05 	             	
        57.059	             	  5.950e-05 	
        57.080	  1.138e-05 	  6.220e-05 	
        57.098	  1.103e-05 	             	
        57.100	             	  6.220e-05 	
        57.117	  1.116e-05 	             	
        57.121	             	  6.210e-05 	
        57.138	             	  6.330e-05 	
        57.141	  1.123e-05 	             	
        57.159	  1.070e-05 	             	
        57.161	             	  6.150e-05 	
        57.177	             	  6.100e-05 	
        57.179	  1.075e-05 	             	
        57.200	  9.890e-06 	  5.760e-05 	
        57.218	             	  6.190e-05 	
        57.223	  1.105e-05 	             	
        57.240	  1.063e-05 	  6.130e-05 	
        58.499	  1.053e-05 	             	
        58.502	             	  6.000e-05 	
        58.518	  1.167e-05 	  6.470e-05 	
        58.538	             	  6.450e-05 	
        58.540	  1.138e-05 	             	
        58.558	  1.125e-05 	             	
        58.559	             	  6.400e-05 	
        58.578	             	  6.350e-05 	
        58.580	  1.134e-05 	             	
        58.598	  1.039e-05 	             	
        58.600	             	  5.990e-05 	
        58.618	  1.095e-05 	  6.150e-05 	
        58.639	  1.138e-05 	  6.400e-05 	
        58.659	  1.104e-05 	  6.350e-05 	
        58.679	             	  6.030e-05 	
        58.681	  1.026e-05 	             	
        58.698	  1.176e-05 	             	
        58.700	             	  6.460e-05 	
        58.718	  1.152e-05 	  6.450e-05 	
        58.737	             	  6.590e-05 	
        58.739	  1.190e-05 	             	
        58.757	  1.195e-05 	             	
        58.759	             	  6.670e-05 	
        58.779	  1.102e-05 	  6.500e-05 	
        58.798	  1.202e-05 	             	
        58.800	             	  6.660e-05 	
        58.818	  1.111e-05 	  6.420e-05 	
        58.841	  1.078e-05 	  6.140e-05 	
        58.857	  1.186e-05 	             	
        58.859	             	  6.490e-05 	
        58.878	             	  6.290e-05 	
        58.881	  1.099e-05 	             	
        58.898	  1.138e-05 	             	
        58.900	             	  6.440e-05 	
        58.917	  1.099e-05 	  6.320e-05 	
        58.938	             	  6.520e-05 	
        58.940	  1.153e-05 	             	
        58.957	  1.179e-05 	             	
        58.959	             	  6.580e-05 	
        58.978	             	  6.290e-05 	
        58.981	  1.085e-05 	             	
        58.998	  1.102e-05 	             	
        59.000	             	  6.190e-05 	
        59.017	  1.029e-05 	  5.930e-05 	
        59.037	  1.161e-05 	  6.350e-05 	
        59.059	  1.137e-05 	             	
        59.060	             	  6.420e-05 	
        59.077	             	  6.400e-05 	
        59.079	  1.155e-05 	             	
        59.098	  1.120e-05 	             	
        59.099	             	  6.400e-05 	
        59.117	  1.017e-05 	  5.940e-05 	
        59.139	             	  6.130e-05 	
        59.141	  1.066e-05 	             	
        59.158	  1.169e-05 	             	
        59.160	             	  6.500e-05 	
        59.179	             	  6.070e-05 	
        59.180	  1.042e-05 	             	
        59.198	  1.020e-05 	             	
        59.200	             	  5.860e-05 	
        59.218	  1.172e-05 	  6.360e-05 	
        59.241	  1.062e-05 	  6.080e-05 	
        59.258	  1.184e-05 	             	
        59.260	             	  6.500e-05 	
        59.281	  1.102e-05 	             	
        59.282	             	  6.350e-05 	
        59.298	  1.118e-05 	             	
        59.299	             	  6.290e-05 	
        59.318	  1.162e-05 	  6.370e-05 	
        59.338	             	  6.050e-05 	
        59.341	  1.061e-05 	             	
        59.359	  1.009e-05 	             	
        59.361	             	  5.890e-05 	
        59.378	             	  5.930e-05 	
        59.381	  1.074e-05 	             	
        59.398	  1.029e-05 	             	
        59.399	             	  5.860e-05 	
        59.418	  1.095e-05 	  6.100e-05 	
        59.441	  1.043e-05 	  5.990e-05 	
        59.457	  1.014e-05 	             	
        59.459	             	  5.730e-05 	
        59.478	             	  5.870e-05 	
        59.482	  1.047e-05 	             	
        60.743	  1.083e-05 	  6.050e-05 	
        60.757	  1.077e-05 	             	
        60.759	             	  6.220e-05 	
        60.779	             	  6.350e-05 	
        60.781	  1.105e-05 	             	
        60.798	  1.099e-05 	             	
        60.799	             	  6.400e-05 	
        60.818	  1.102e-05 	  6.280e-05 	
        60.837	             	  6.280e-05 	
        60.839	  1.101e-05 	             	
        60.858	  1.000e-05 	             	
        60.860	             	  6.020e-05 	
        60.878	             	  6.110e-05 	
        60.881	  1.101e-05 	             	
        60.898	  1.036e-05 	             	
        60.899	             	  5.980e-05 	
        60.918	  1.083e-05 	  6.140e-05 	
        60.938	             	  6.070e-05 	
        60.940	  1.038e-05 	             	
        60.958	  9.960e-06 	             	
        60.961	             	  5.940e-05 	
        60.977	             	  6.090e-05 	
        60.979	  1.084e-05 	             	
        60.998	  9.960e-06 	             	
        61.000	             	  5.910e-05 	
        61.018	  9.930e-06 	  5.780e-05 	
        61.038	             	  6.000e-05 	
        61.041	  1.085e-05 	             	
        61.057	  1.131e-05 	             	
        61.059	             	  6.240e-05 	
        61.077	             	  5.960e-05 	
        61.081	  1.040e-05 	             	
        61.098	  9.690e-06 	             	
        61.099	             	  5.930e-05 	
        61.118	  9.830e-06 	  5.690e-05 	
        61.138	  1.066e-05 	  5.950e-05 	
        61.157	  1.029e-05 	             	
        61.159	             	  5.990e-05 	
        61.177	             	  5.790e-05 	
        61.179	  9.710e-06 	             	
        61.198	  1.090e-05 	             	
        61.200	             	  5.980e-05 	
        61.218	  1.039e-05 	  6.050e-05 	
        61.239	             	  6.020e-05 	
        61.241	  1.025e-05 	             	
        61.258	  1.089e-05 	             	
        61.260	             	  6.170e-05 	
        61.278	             	  6.170e-05 	
        61.281	  1.076e-05 	             	
        61.298	  1.081e-05 	             	
        61.300	             	  6.190e-05 	
        61.318	  1.053e-05 	  6.120e-05 	
        61.339	             	  5.970e-05 	
        61.341	  9.970e-06 	             	
        61.358	  1.077e-05 	             	
        61.360	             	  6.130e-05 	
        61.377	             	  6.170e-05 	
        61.379	  1.068e-05 	             	
        61.398	  1.133e-05 	             	
        61.399	             	  6.320e-05 	
        61.418	  1.108e-05 	  6.250e-05 	
        61.439	             	  6.400e-05 	
        61.440	  1.106e-05 	             	
        61.458	  1.055e-05 	             	
        61.460	             	  6.090e-05 	
        61.479	  1.087e-05 	  6.180e-05 	
        61.498	  1.066e-05 	             	
        61.500	             	  6.130e-05 	
        61.517	  1.108e-05 	  6.310e-05 	
        61.540	  1.122e-05 	  6.350e-05 	
        61.557	  1.095e-05 	             	
        61.560	             	  6.360e-05 	
        61.578	             	  6.260e-05 	
        61.580	  1.092e-05 	             	
        61.598	  1.087e-05 	             	
        61.599	             	  6.350e-05 	
        61.618	  1.033e-05 	  6.080e-05 	
        61.639	             	  5.770e-05 	
        61.640	  1.009e-05 	             	
        61.658	  1.140e-05 	             	
        61.660	             	  6.300e-05 	
        61.679	             	  6.270e-05 	
        61.680	  1.098e-05 	             	
        61.698	  9.980e-06 	             	
        61.699	             	  6.010e-05 	
        61.718	             	  6.220e-05 	
        61.721	  1.122e-05 	             	
        62.981	  9.340e-06 	             	
        62.982	             	  5.650e-05 	
        62.998	  9.330e-06 	             	
        62.999	             	  5.400e-05 	
        63.017	             	  6.080e-05 	
        63.019	  1.085e-05 	             	
        63.038	  1.069e-05 	  6.220e-05 	
        63.057	  1.004e-05 	             	
        63.060	             	  5.960e-05 	
        63.078	             	  5.990e-05 	
        63.081	  1.016e-05 	             	
        63.098	  9.440e-06 	             	
        63.100	             	  5.690e-05 	
        63.118	             	  6.000e-05 	
        63.121	  1.071e-05 	             	
        63.137	             	  6.000e-05 	
        63.139	  1.004e-05 	             	
        63.157	  1.113e-05 	             	
        63.159	             	  6.240e-05 	
        63.178	             	  5.620e-05 	
        63.181	  9.180e-06 	             	
        63.198	  1.059e-05 	             	
        63.200	             	  6.060e-05 	
        63.218	             	  5.730e-05 	
        63.220	  9.850e-06 	             	
        63.238	             	  5.950e-05 	
        63.240	  1.032e-05 	             	
        63.257	  1.126e-05 	             	
        63.259	             	  6.300e-05 	
        63.279	             	  6.350e-05 	
        63.280	  1.119e-05 	             	
        63.298	  1.102e-05 	             	
        63.299	             	  6.280e-05 	
        63.318	             	  6.020e-05 	
        63.321	  1.014e-05 	             	
        63.339	             	  5.940e-05 	
        63.341	  1.009e-05 	             	
        63.357	  1.068e-05 	             	
        63.360	             	  6.070e-05 	
        63.378	             	  6.170e-05 	
        63.381	  1.089e-05 	             	
        63.397	  1.026e-05 	             	
        63.399	             	  5.990e-05 	
        63.418	             	  6.490e-05 	
        63.420	  1.134e-05 	             	
        63.438	             	  6.280e-05 	
        63.441	  1.054e-05 	             	
        63.459	  1.011e-05 	             	
        63.460	             	  6.030e-05 	
        63.478	             	  6.100e-05 	
        63.481	  1.052e-05 	             	
        63.498	  1.046e-05 	             	
        63.499	             	  6.130e-05 	
        63.518	             	  5.980e-05 	
        63.521	  1.011e-05 	             	
        63.540	  8.920e-06 	  5.500e-05 	
        63.558	  9.500e-06 	             	
        63.560	             	  5.480e-05 	
        63.578	             	  5.890e-05 	
        63.580	  1.077e-05 	             	
        63.598	  1.127e-05 	             	
        63.600	             	  6.240e-05 	
        63.618	             	  6.260e-05 	
        63.620	  1.088e-05 	             	
        63.639	             	  6.310e-05 	
        63.640	  1.101e-05 	             	
        63.658	  1.089e-05 	             	
        63.660	             	  6.270e-05 	
        63.679	             	  5.660e-05 	
        63.681	  9.530e-06 	             	
        63.698	  9.430e-06 	             	
        63.700	             	  5.520e-05 	
        63.718	             	  5.770e-05 	
        63.721	  1.018e-05 	             	
        63.739	             	  6.240e-05 	
        63.741	  1.142e-05 	             	
        63.758	  9.340e-06 	             	
        63.760	             	  5.720e-05 	
        63.779	             	  5.690e-05 	
        63.780	  1.010e-05 	             	
        63.798	  9.950e-06 	             	
        63.801	             	  5.920e-05 	
        63.818	             	  6.280e-05 	
        63.820	  1.113e-05 	             	
        63.838	             	  6.240e-05 	
        63.840	  1.060e-05 	             	
        63.857	  9.900e-06 	             	
        63.860	             	  5.840e-05 	
        63.878	             	  6.010e-05 	
        63.880	  1.053e-05 	             	
        63.898	  1.094e-05 	             	
        63.899	             	  6.170e-05 	
        63.918	             	  6.240e-05 	
        63.920	  1.087e-05 	             	
        63.939	  1.099e-05 	  6.160e-05 	
        63.958	  1.067e-05 	             	
        63.961	             	  6.220e-05 	
        65.241	  8.660e-06 	             	
        65.243	             	  5.420e-05 	
        65.257	  8.650e-06 	             	
        65.259	             	  5.200e-05 	
        65.279	             	  5.550e-05 	
        65.281	  9.860e-06 	             	
        65.298	  9.630e-06 	             	
        65.299	             	  5.700e-05 	
        65.318	             	  5.820e-05 	
        65.320	  1.012e-05 	             	
        65.341	  9.890e-06 	  5.780e-05 	
        65.357	  9.480e-06 	             	
        65.360	             	  5.560e-05 	
        65.379	             	  5.510e-05 	
        65.381	  9.430e-06 	             	
        65.398	  9.620e-06 	             	
        65.400	             	  5.550e-05 	
        65.418	             	  5.730e-05 	
        65.420	  9.920e-06 	             	
        65.439	  1.080e-05 	             	
        65.441	             	  6.060e-05 	
        65.458	  1.039e-05 	             	
        65.460	             	  6.020e-05 	
        65.478	             	  5.750e-05 	
        65.481	  9.630e-06 	             	
        65.498	  1.012e-05 	             	
        65.500	             	  5.770e-05 	
        65.518	             	  5.640e-05 	
        65.520	  9.860e-06 	             	
        65.541	  9.470e-06 	  5.620e-05 	
        65.559	  1.076e-05 	             	
        65.561	             	  6.000e-05 	
        65.578	  1.016e-05 	  5.870e-05 	
        65.598	  1.020e-05 	             	
        65.599	             	  5.790e-05 	
        65.618	             	  5.730e-05 	
        65.620	  1.003e-05 	             	
        65.641	  1.064e-05 	  6.060e-05 	
        65.657	  1.056e-05 	             	
        65.661	             	  6.060e-05 	
        65.678	             	  6.250e-05 	
        65.681	  1.081e-05 	             	
        65.697	  1.007e-05 	             	
        65.699	             	  5.900e-05 	
        65.717	             	  5.590e-05 	
        65.719	  9.430e-06 	             	
        65.740	  1.052e-05 	  5.900e-05 	
        65.758	  1.018e-05 	             	
        65.761	             	  5.830e-05 	
        65.778	             	  6.030e-05 	
        65.779	  1.060e-05 	             	
        65.798	  9.610e-06 	             	
        65.799	             	  5.730e-05 	
        65.817	             	  5.680e-05 	
        65.819	  9.920e-06 	             	
        65.840	  1.000e-05 	  5.670e-05 	
        65.858	  9.640e-06 	             	
        65.861	             	  5.550e-05 	
        65.879	             	  5.680e-05 	
        65.881	  1.007e-05 	             	
        65.898	  9.700e-06 	             	
        65.900	             	  5.530e-05 	
        65.917	             	  5.220e-05 	
        65.920	  8.750e-06 	             	
        65.940	  9.480e-06 	  5.530e-05 	
        65.958	  9.710e-06 	             	
        65.960	             	  5.580e-05 	
        65.979	             	  5.810e-05 	
        65.981	  1.010e-05 	             	
        65.997	  1.034e-05 	             	
        65.999	             	  5.860e-05 	
        66.017	             	  5.070e-05 	
        66.019	  8.200e-06 	             	
        66.038	  9.530e-06 	             	
        66.040	             	  5.380e-05 	
        66.057	  9.710e-06 	             	
        66.059	             	  5.610e-05 	
        66.081	  9.280e-06 	  5.460e-05 	
        66.098	  1.033e-05 	             	
        66.100	             	  5.770e-05 	
        66.117	             	  5.440e-05 	
        66.120	  9.340e-06 	             	
        66.138	  9.780e-06 	             	
        66.140	             	  5.530e-05 	
        66.159	  1.007e-05 	             	
        66.161	             	  5.660e-05 	
        66.177	             	  5.910e-05 	
        66.181	  1.049e-05 	             	
        66.198	  1.050e-05 	             	
        66.200	             	  6.000e-05 	
        66.217	             	  6.010e-05 	
        66.219	  1.039e-05 	             	
        67.478	  1.006e-05 	             	
        67.481	             	  5.960e-05 	
        67.498	  9.280e-06 	             	
        67.500	             	  5.560e-05 	
        67.518	             	  5.470e-05 	
        67.521	  9.410e-06 	             	
        67.537	  1.049e-05 	             	
        67.539	             	  5.910e-05 	
        67.557	  1.011e-05 	             	
        67.561	             	  5.880e-05 	
        67.579	  1.074e-05 	  6.070e-05 	
        67.598	  9.680e-06 	             	
        67.600	             	  5.790e-05 	
        67.618	             	  5.620e-05 	
        67.620	  9.690e-06 	             	
        67.639	  9.300e-06 	             	
        67.640	             	  5.430e-05 	
        67.658	  1.018e-05 	             	
        67.660	             	  5.770e-05 	
        67.679	  1.003e-05 	  5.790e-05 	
        67.698	  9.700e-06 	             	
        67.700	             	  5.660e-05 	
        67.718	             	  5.320e-05 	
        67.720	  9.200e-06 	             	
        67.739	  1.009e-05 	             	
        67.741	             	  5.750e-05 	
        67.758	  1.025e-05 	             	
        67.760	             	  5.980e-05 	
        67.778	  9.910e-06 	  5.750e-05 	
        67.798	  9.930e-06 	             	
        67.799	             	  5.760e-05 	
        67.818	             	  5.610e-05 	
        67.820	  9.350e-06 	             	
        67.838	  1.057e-05 	             	
        67.841	             	  5.930e-05 	
        67.857	  1.055e-05 	             	
